perturbation_pct,draw_idx,elapsed_s,rmse_pct,n_ret_si_1500,n_ret_si_2500,n_ret_si_4000,n_ret_nb_1500,n_ret_nb_2500,n_ret_nb_4000,d_err_all_rms_pct,d_err_all_mean_pct,d_err_all_max_abs_pct,d_err_si_rms_pct,d_err_nb_rms_pct
5.0,36,62.96837043762207,0.4096790055188847,1.4764187002126652,1.4626089851835815,1.4247798447182036,2.2432229791218603,2.2077730214531095,2.148174683210498,4.229361560863061,-0.2804237148349329,12.556605911649097,4.265403380397628,4.191087971659467
5.0,37,59.68331432342529,0.4096790723095827,1.4764186934345989,1.4626089327526683,1.4247799893324176,2.2432229076534695,2.2077732088967434,2.1481748011628765,4.229403932081141,-0.28042384921805397,12.55744397654216,4.265422069836311,4.191155716320661
5.0,38,68.79803895950317,0.409679135804774,1.4764189591984918,1.4626090217884575,1.4247799473164324,2.2432225511494215,2.207773049142458,2.148174821873176,4.229304728362504,-0.2804162398265341,12.556866651839389,4.2653376843866555,4.191040630048628
5.0,39,77.203693151474,0.4096788953185789,1.4764184966452754,1.462609004009487,1.4247797176576584,2.243223523593732,2.2077729758906925,2.148174505099827,4.229441345458949,-0.28043536634682126,12.556087773971457,4.2654985313846145,4.191151300610299
5.0,40,47.85387659072876,0.4096786200304932,1.476417833361865,1.4626088632006418,1.4247796098087537,2.243224569909278,2.207773114509872,2.148174262269649,4.229636996015735,-0.28045634261198404,12.556272952158345,4.265694379489789,4.191346755175728
5.0,41,59.65978240966797,0.40967910407499364,1.4764188562018579,1.4626089899300652,1.4247799308924203,2.2432226234933266,2.207773032022404,2.148174814563343,4.229302962023135,-0.2804157672427001,12.556880878683682,4.265334909452455,4.191039944067729
5.0,42,77.4254059791565,0.4096790496299893,1.4764187903839086,1.4626089998598617,1.424779868090916,2.243222809013589,2.2077730044682173,2.148174730969638,4.229327555942633,-0.2804203210517294,12.55662127564436,4.265368471242369,4.19105493272594
5.0,43,71.48980855941772,0.4096791079036598,1.476418903160679,1.4626090153975282,1.4247799236281533,2.243222653978468,2.20777304392904,2.1481747869035215,4.229320599088104,-0.28041819797154527,12.55680150074555,4.26535569984022,4.191054204410163
5.0,44,59.40210723876953,0.40967903609216133,1.4764187479402007,1.462608988020172,1.4247798751711938,2.2432228761895323,2.207773029026815,2.148174728362849,4.229344742350202,-0.2804214326845675,12.55669854098263,4.26538311690852,4.191074842391439
5.0,45,68.4765739440918,0.4096788886673353,1.4764184881143847,1.4626090114674457,1.4247797066951489,2.243223570784972,2.207772967461684,2.1481744885476486,4.2294484870861,-0.2804364147611781,12.556014199812164,4.265507389429423,4.191156604002118
5.0,46,48.05881452560425,0.40967906556274075,1.4764188033997436,1.4626089873408563,1.4247798977053268,2.243222736552779,2.2077730250445033,2.148174765607855,4.229319670889994,-0.28041849331597424,12.556773535628585,4.26535587222691,4.19105209708853
5.0,47,44.77374720573425,0.40967884300637925,1.4764183622411966,1.4626090239248635,1.4247796575208131,2.2432239217172616,2.2077729550244247,2.1481743986526527,4.229507907943879,-0.28044326522856117,12.555773862252769,4.265571559422274,4.191210941833732
5.0,48,56.63767409324646,0.4096791155896333,1.4764188809465795,1.4626089864177003,1.4247799482965038,2.243222555385885,2.207773041923255,2.1481748376606196,4.229294201196621,-0.2804142777833941,12.55696086682022,4.265323750957042,4.19103375114299
5.0,49,71.44082474708557,0.4096789954669049,1.476418674971949,1.4626089851623412,1.4247798340612299,2.2432230380855973,2.2077730190445672,2.148174666682595,4.229370849434888,-0.2804249459084155,12.556566103284045,4.265413804243329,4.191096044758038
5.0,50,59.68056130409241,0.40967888715816314,1.4764184858569285,1.4626090126843527,1.424779703928483,2.2432235800392193,2.2077729648491116,2.1481744849226256,4.229448846237349,-0.2804365822855054,12.555998892084569,4.265508201914033,4.191156477523658
5.0,51,68.19302344322205,0.40967888858121965,1.4764184948405104,1.4626090046057756,1.4247797085392377,2.2432235308942046,2.207772967906412,2.1481744877454587,4.22944458554056,-0.28043545077982984,12.556048173793714,4.265502784582136,4.191153455595278
5.0,52,65.89737367630005,0.4096791470582267,1.4764189758423232,1.46260902072071,1.4247799543506514,2.243222509979644,2.207773047448942,2.1481748284154962,4.229300348525459,-0.2804152550564334,12.55689277106065,4.265332226127222,4.191037405167049
5.0,53,62.340006589889526,0.4096790940574038,1.4764188470656683,1.4626089872239505,1.4247799253911284,2.2432226378256663,2.207773033022641,2.1481748015534183,4.229307279422762,-0.28041607798584234,12.5568719276427,4.265339743402679,4.191043708435678
5.0,54,59.6889386177063,0.40967913467519324,1.4764188982446758,1.4626089877661164,1.4247799563331334,2.24322251522535,2.2077730351338536,2.1481748536210308,4.229286469468846,-0.2804134306757798,12.55696715823957,4.265315375772664,4.191026708126755
5.0,55,65.43286538124084,0.40967885599802,1.476418443228506,1.4626090231470898,1.424779662792655,2.24322371812643,2.207772943542729,2.1481744271613334,4.229469994372419,-0.28043951061254824,12.555816192302274,4.265534430080182,4.191172185078758
5.0,56,71.42858481407166,0.4096788884987536,1.4764184971023493,1.4626090059100183,1.424779709862876,2.243223530375121,2.2077729691384382,2.1481744896191564,4.229444034179091,-0.28043549675462454,12.55604783456066,4.265502269044539,4.191152865811434
5.0,57,74.61934733390808,0.40967889191204643,1.476418492350262,1.4626090019526021,1.4247797103846847,2.2432235254262496,2.2077729696634725,2.148174493519514,4.229442654675787,-0.2804352989948873,12.556069569192793,4.265500397211335,4.191152013633175
5.0,58,68.73219299316406,0.40967909488709814,1.4764188794021909,1.4626090122737192,1.4247799123144065,2.243222695736731,2.207773041038737,2.1481747720285496,4.229326027437689,-0.2804189979229258,12.556772682062622,4.2653622356607634,4.19105844676681
5.0,59,65.78014206886292,0.40967889556178183,1.4764184965656817,1.4626090030123948,1.4247797185393276,2.243223520278382,2.2077729762910323,2.1481745052572796,4.229441592382731,-0.28043524558763117,12.556094170436891,4.265498480077116,4.191151867050259
5.0,60,65.6221272945404,0.4096790872840237,1.4764188380298877,1.4626089893506045,1.4247799211699186,2.2432226669653517,2.207773035277127,2.1481747986200284,4.229310557543661,-0.2804167887794398,12.556856056521658,4.265343645359112,4.191046318508274
5.0,61,65.31980276107788,0.40967907180870544,1.476418841997283,1.4626090133796932,1.4247798951894879,2.243222782685864,2.2077730398846147,2.1481747518074203,4.229337287716547,-0.2804208897850636,12.556708337087333,4.265375624849404,4.191067427256034
5.0,62,53.86594748497009,0.4096790670553022,1.4764188030939087,1.4626089883051727,1.4247799019846124,2.243222746313611,2.2077730313420645,2.148174768309701,4.229324246055962,-0.28041854289482926,12.556790763109298,4.265359499792932,4.191057687777635
5.0,63,65.41783571243286,0.40967886512440815,1.4764184416458321,1.462609028274098,1.4247796656522909,2.2432237393312136,2.2077729416462852,2.148174436047028,4.229471218063428,-0.2804398953750996,12.555803538846458,4.265535364092834,4.1911737192023635
5.0,64,65.77457547187805,0.40967903536796196,1.4764187470356374,1.462608985032611,1.4247798720181022,2.24322286725706,2.207773025081002,2.1481747214137448,4.229344621109201,-0.2804211430378079,12.556696510123368,4.265383112288438,4.191074596205356
5.0,65,62.83871126174927,0.4096788804539908,1.4764184729396275,1.46260901568542,1.4247796910564634,2.243223619929153,2.207772955922804,2.1481744683969786,4.229454342824533,-0.28043737715838996,12.555941496524882,4.265515207529407,4.19116035791975
5.0,66,65.6800811290741,0.409678888098249,1.4764184872060129,1.4626090107097243,1.4247797069275885,2.2432235701570824,2.2077729687777294,2.1481744914127723,4.229447565569353,-0.2804364007639061,12.556021021373015,4.265506381938737,4.191155774516007
5.0,67,264.5275161266327,0.4096789874962336,1.4764188591870415,1.46260907724111,1.424779721098031,2.2432228803406646,2.20777283588244,2.14817458050504,4.229305537494181,-0.2804212121345365,12.555735800547644,4.265372168508581,4.191005363192938
5.0,68,41.67172193527222,0.40967932750517855,1.4764195375266773,1.4626091426699495,1.4247799931592122,2.2432215964823663,2.2077728928571214,2.148174996537731,4.229117473192208,-0.28039663647329316,12.556542780112183,4.26515726517668,4.1908460365956355
5.0,69,63.0112030506134,0.4096790556941436,1.4764187675090172,1.4626089880028237,1.4247798873199025,2.2432228275075174,2.2077730262645603,2.148174746984689,4.229336383006039,-0.28042020813592633,12.55673477705243,4.265373161042564,4.191068192724549
5.0,70,74.59078359603882,0.4096789781949593,1.4764186556096914,1.462608985442935,1.4247798220487229,2.243223086718864,2.2077730208310515,2.1481746495105187,4.229379086240958,-0.28042617006726206,12.556528820354764,4.265423585429559,4.191102627731553
5.0,71,59.32326102256775,0.4096788547880391,1.4764184122247197,1.4626090327883183,1.424779642966913,2.243223821209053,2.207772921843917,2.1481743995131772,4.229482884150987,-0.2804413796412876,12.555690348960683,4.265549801306686,4.1911824174918895
5.0,72,77.06758785247803,0.40967887777417933,1.476418469788244,1.4626090184457063,1.4247796867393439,2.243223637638201,2.207772953457299,2.148174463973714,4.229456703292738,-0.28043780125349177,12.555914776299653,4.265518268258881,4.191161968382377
5.0,73,56.31127142906189,0.40967889505554406,1.4764184927493385,1.462609004686088,1.4247797137520164,2.243223533961684,2.2077729709492813,2.148174499274559,4.229442942450556,-0.2804354746816959,12.5560683074152,4.265500443297342,4.191152560353219
5.0,74,71.79823160171509,0.40967889264875884,1.4764184889519005,1.4626090029005516,1.424779708569363,2.243223536193524,2.207772966811436,2.148174491522165,4.229443965708142,-0.28043544886172067,12.556056846017874,4.26550184356432,4.191153179800741
5.0,75,53.76954364776611,0.409678924641089,1.4764185094292854,1.4626089652612184,1.4247798015734032,2.2432233764884395,2.2077730603369417,2.14817458576882,4.229436998030306,-0.28043267289489376,12.556553728650748,4.265481431056052,4.191160615028259
5.0,76,152.16612005233765,0.4096788816133023,1.4764184661217035,1.4626090122701703,1.4247796961608432,2.2432236259894607,2.207772961395287,2.1481744703119445,4.229457901004362,-0.2804374200623596,12.555967172588007,4.265517728459464,4.19116502759593
